TITLE = "CFFC: 2D Structured Curvilinear Grid Block (Cell Locations)"
VARIABLES = "x" \ 
"y" 
ZONE T =  "Block Number = 0" \ 
I = 40 \ 
J = 30 \ 
F = POINT 
  6.01356897287974e+00 -4.03967041869846e+00
  6.00842581389497e+00 -4.03967041869846e+00
  6.00443926983475e+00 -4.03967041869846e+00
  6.00134926233143e+00 -4.03967041869846e+00
  1.22143674307077e+02 -4.06159008430957e+00
  1.06679292215414e+02 -4.06159008430957e+00
  9.19292969216995e+01 -4.06159008430957e+00
  7.82761354604328e+01 -4.06159008430957e+00
  6.59850260338742e+01 -4.06159008430957e+00
  5.51947328738336e+01 -4.06159008430957e+00
  4.59295083463157e+01 -4.06159008430957e+00
  3.81242612536035e+01 -4.06159008430957e+00
  3.16542365000880e+01 -4.06159008430957e+00
  2.63625587615615e+01 -4.06159008430957e+00
  2.20820368459592e+01 -4.06159008430957e+00
  1.86502516606242e+01 -4.06159008430957e+00
  1.59185954267671e+01 -4.06159008430957e+00
  1.37566431125088e+01 -4.06159008430957e+00
  1.20533246150249e+01 -4.06159008430957e+00
  1.07161397488421e+01 -4.06159008430957e+00
  9.66933470831046e+00 -4.06159008430957e+00
  8.85165464718436e+00 -4.06159008430957e+00
  8.21404741553600e+00 -4.06159008430957e+00
  7.71752404739035e+00 -4.06159008430957e+00
  7.33127119365333e+00 -4.06159008430957e+00
  7.03104395921647e+00 -4.06159008430957e+00
  6.79783053570910e+00 -4.06159008430957e+00
  6.61676182618448e+00 -4.06159008430957e+00
  6.47623235621739e+00 -4.06159008430957e+00
  6.36719817398095e+00 -4.06159008430957e+00
  6.28262005181543e+00 -4.06159008430957e+00
  6.21702426994172e+00 -4.06159008430957e+00
  6.16615755588892e+00 -4.06159008430957e+00
  6.12671683502134e+00 -4.06159008430957e+00
  6.09613807550499e+00 -4.06159008430957e+00
  6.07243160707057e+00 -4.06159008430957e+00
  6.05405386568135e+00 -4.06159008430957e+00
  6.03980761543390e+00 -4.06159008430957e+00
  6.02876438977926e+00 -4.06159008430957e+00
  6.02020424314541e+00 -4.06159008430957e+00
  6.01356897287974e+00 -4.06159008430957e+00
  6.00842581389497e+00 -4.06159008430957e+00
  6.00443926983475e+00 -4.06159008430957e+00
  6.00134926233143e+00 -4.06159008430957e+00
  1.22143674307077e+02 -4.09166764194367e+00
  1.06679292215414e+02 -4.09166764194367e+00
  9.19292969216995e+01 -4.09166764194367e+00
  7.82761354604328e+01 -4.09166764194367e+00
  6.59850260338742e+01 -4.09166764194367e+00
  5.51947328738336e+01 -4.09166764194367e+00
  4.59295083463157e+01 -4.09166764194367e+00
  3.81242612536035e+01 -4.09166764194367e+00
  3.16542365000880e+01 -4.09166764194367e+00
  2.63625587615615e+01 -4.09166764194367e+00
  2.20820368459592e+01 -4.09166764194367e+00
  1.86502516606242e+01 -4.09166764194367e+00
  1.59185954267671e+01 -4.09166764194367e+00
  1.37566431125088e+01 -4.09166764194367e+00
  1.20533246150249e+01 -4.09166764194367e+00
  1.07161397488421e+01 -4.09166764194367e+00
  9.66933470831046e+00 -4.09166764194367e+00
  8.85165464718436e+00 -4.09166764194367e+00
  8.21404741553600e+00 -4.09166764194367e+00
  7.71752404739035e+00 -4.09166764194367e+00
  7.33127119365333e+00 -4.09166764194367e+00
  7.03104395921647e+00 -4.09166764194367e+00
  6.79783053570910e+00 -4.09166764194367e+00
  6.61676182618448e+00 -4.09166764194367e+00
  6.47623235621739e+00 -4.09166764194367e+00
  6.36719817398095e+00 -4.09166764194367e+00
  6.28262005181543e+00 -4.09166764194367e+00
  6.21702426994172e+00 -4.09166764194367e+00
  6.16615755588892e+00 -4.09166764194367e+00
  6.12671683502134e+00 -4.09166764194367e+00
  6.09613807550499e+00 -4.09166764194367e+00
  6.07243160707057e+00 -4.09166764194367e+00
  6.05405386568135e+00 -4.09166764194367e+00
  6.03980761543390e+00 -4.09166764194367e+00
  6.02876438977926e+00 -4.09166764194367e+00
  6.02020424314541e+00 -4.09166764194367e+00
  6.01356897287974e+00 -4.09166764194367e+00
  6.00842581389497e+00 -4.09166764194367e+00
  6.00443926983475e+00 -4.09166764194367e+00
  6.00134926233143e+00 -4.09166764194367e+00
  1.22143674307077e+02 -4.13293603488299e+00
  1.06679292215414e+02 -4.13293603488299e+00
  9.19292969216995e+01 -4.13293603488299e+00
  7.82761354604328e+01 -4.13293603488299e+00
  6.59850260338742e+01 -4.13293603488299e+00
  5.51947328738336e+01 -4.13293603488299e+00
  4.59295083463157e+01 -4.13293603488299e+00
  3.81242612536035e+01 -4.13293603488299e+00
  3.16542365000880e+01 -4.13293603488299e+00
  2.63625587615615e+01 -4.13293603488299e+00
  2.20820368459592e+01 -4.13293603488299e+00
  1.86502516606242e+01 -4.13293603488299e+00
  1.59185954267671e+01 -4.13293603488299e+00
  1.37566431125088e+01 -4.13293603488299e+00
  1.20533246150249e+01 -4.13293603488299e+00
  1.07161397488421e+01 -4.13293603488299e+00
  9.66933470831046e+00 -4.13293603488299e+00
  8.85165464718436e+00 -4.13293603488299e+00
  8.21404741553600e+00 -4.13293603488299e+00
  7.71752404739035e+00 -4.13293603488299e+00
  7.33127119365332e+00 -4.13293603488299e+00
  7.03104395921647e+00 -4.13293603488299e+00
  6.79783053570910e+00 -4.13293603488299e+00
  6.61676182618448e+00 -4.13293603488299e+00
  6.47623235621739e+00 -4.13293603488299e+00
  6.36719817398095e+00 -4.13293603488299e+00
  6.28262005181543e+00 -4.13293603488299e+00
  6.21702426994172e+00 -4.13293603488299e+00
  6.16615755588892e+00 -4.13293603488299e+00
  6.12671683502134e+00 -4.13293603488299e+00
  6.09613807550499e+00 -4.13293603488299e+00
  6.07243160707057e+00 -4.13293603488299e+00
  6.05405386568135e+00 -4.13293603488299e+00
  6.03980761543390e+00 -4.13293603488299e+00
  6.02876438977926e+00 -4.13293603488299e+00
  6.02020424314541e+00 -4.13293603488299e+00
  6.01356897287974e+00 -4.13293603488299e+00
  6.00842581389497e+00 -4.13293603488299e+00
  6.00443926983475e+00 -4.13293603488299e+00
  6.00134926233143e+00 -4.13293603488299e+00
  1.22143674307077e+02 -4.18955297225710e+00
  1.06679292215414e+02 -4.18955297225710e+00
  9.19292969216995e+01 -4.18955297225710e+00
  7.82761354604328e+01 -4.18955297225710e+00
  6.59850260338742e+01 -4.18955297225710e+00
  5.51947328738336e+01 -4.18955297225710e+00
  4.59295083463157e+01 -4.18955297225710e+00
  3.81242612536035e+01 -4.18955297225710e+00
  3.16542365000880e+01 -4.18955297225710e+00
  2.63625587615615e+01 -4.18955297225710e+00
  2.20820368459592e+01 -4.18955297225710e+00
  1.86502516606242e+01 -4.18955297225710e+00
  1.59185954267671e+01 -4.18955297225710e+00
  1.37566431125088e+01 -4.18955297225710e+00
  1.20533246150249e+01 -4.18955297225710e+00
  1.07161397488421e+01 -4.18955297225710e+00
  9.66933470831046e+00 -4.18955297225710e+00
  8.85165464718436e+00 -4.18955297225710e+00
  8.21404741553600e+00 -4.18955297225710e+00
  7.71752404739035e+00 -4.18955297225710e+00
  7.33127119365333e+00 -4.18955297225710e+00
  7.03104395921647e+00 -4.18955297225710e+00
  6.79783053570910e+00 -4.18955297225710e+00
  6.61676182618448e+00 -4.18955297225710e+00
  6.47623235621739e+00 -4.18955297225710e+00
  6.36719817398095e+00 -4.18955297225710e+00
  6.28262005181543e+00 -4.18955297225710e+00
  6.21702426994172e+00 -4.18955297225710e+00
  6.16615755588892e+00 -4.18955297225710e+00
  6.12671683502133e+00 -4.18955297225710e+00
  6.09613807550499e+00 -4.18955297225710e+00
  6.07243160707057e+00 -4.18955297225710e+00
  6.05405386568135e+00 -4.18955297225710e+00
  6.03980761543390e+00 -4.18955297225710e+00
  6.02876438977926e+00 -4.18955297225710e+00
  6.02020424314541e+00 -4.18955297225710e+00
  6.01356897287974e+00 -4.18955297225710e+00
  6.00842581389497e+00 -4.18955297225710e+00
  6.00443926983475e+00 -4.18955297225710e+00
  6.00134926233143e+00 -4.18955297225710e+00
  1.22143674307077e+02 -4.26721555793891e+00
  1.06679292215414e+02 -4.26721555793891e+00
  9.19292969216995e+01 -4.26721555793891e+00
  7.82761354604328e+01 -4.26721555793891e+00
  6.59850260338742e+01 -4.26721555793891e+00
  5.51947328738336e+01 -4.26721555793891e+00
  4.59295083463157e+01 -4.26721555793891e+00
  3.81242612536035e+01 -4.26721555793891e+00
  3.16542365000880e+01 -4.26721555793891e+00
  2.63625587615615e+01 -4.26721555793891e+00
  2.20820368459592e+01 -4.26721555793891e+00
  1.86502516606242e+01 -4.26721555793891e+00
  1.59185954267671e+01 -4.26721555793891e+00
  1.37566431125088e+01 -4.26721555793891e+00
  1.20533246150249e+01 -4.26721555793891e+00
  1.07161397488421e+01 -4.26721555793891e+00
  9.66933470831046e+00 -4.26721555793891e+00
  8.85165464718436e+00 -4.26721555793891e+00
  8.21404741553600e+00 -4.26721555793891e+00
  7.71752404739035e+00 -4.26721555793891e+00
  7.33127119365332e+00 -4.26721555793891e+00
  7.03104395921647e+00 -4.26721555793891e+00
  6.79783053570910e+00 -4.26721555793891e+00
  6.61676182618448e+00 -4.26721555793891e+00
  6.47623235621739e+00 -4.26721555793891e+00
  6.36719817398095e+00 -4.26721555793891e+00
  6.28262005181543e+00 -4.26721555793891e+00
  6.21702426994172e+00 -4.26721555793891e+00
  6.16615755588892e+00 -4.26721555793891e+00
  6.12671683502134e+00 -4.26721555793891e+00
  6.09613807550499e+00 -4.26721555793891e+00
  6.07243160707057e+00 -4.26721555793891e+00
  6.05405386568135e+00 -4.26721555793891e+00
  6.03980761543390e+00 -4.26721555793891e+00
  6.02876438977926e+00 -4.26721555793891e+00
  6.02020424314541e+00 -4.26721555793891e+00
  6.01356897287974e+00 -4.26721555793891e+00
  6.00842581389497e+00 -4.26721555793891e+00
  6.00443926983475e+00 -4.26721555793891e+00
  6.00134926233143e+00 -4.26721555793891e+00
  1.22143674307077e+02 -4.37372557027461e+00
  1.06679292215414e+02 -4.37372557027461e+00
  9.19292969216995e+01 -4.37372557027461e+00
  7.82761354604328e+01 -4.37372557027461e+00
  6.59850260338742e+01 -4.37372557027461e+00
  5.51947328738336e+01 -4.37372557027461e+00
  4.59295083463157e+01 -4.37372557027461e+00
  3.81242612536035e+01 -4.37372557027461e+00
  3.16542365000880e+01 -4.37372557027461e+00
  2.63625587615615e+01 -4.37372557027461e+00
  2.20820368459592e+01 -4.37372557027461e+00
  1.86502516606242e+01 -4.37372557027461e+00
  1.59185954267671e+01 -4.37372557027461e+00
  1.37566431125088e+01 -4.37372557027461e+00
  1.20533246150249e+01 -4.37372557027461e+00
  1.07161397488421e+01 -4.37372557027461e+00
  9.66933470831046e+00 -4.37372557027461e+00
  8.85165464718436e+00 -4.37372557027461e+00
  8.21404741553600e+00 -4.37372557027461e+00
  7.71752404739035e+00 -4.37372557027461e+00
  7.33127119365332e+00 -4.37372557027461e+00
  7.03104395921647e+00 -4.37372557027461e+00
  6.79783053570910e+00 -4.37372557027461e+00
  6.61676182618448e+00 -4.37372557027461e+00
  6.47623235621739e+00 -4.37372557027461e+00
  6.36719817398095e+00 -4.37372557027461e+00
  6.28262005181543e+00 -4.37372557027461e+00
  6.21702426994172e+00 -4.37372557027461e+00
  6.16615755588892e+00 -4.37372557027461e+00
  6.12671683502134e+00 -4.37372557027461e+00
  6.09613807550499e+00 -4.37372557027461e+00
  6.07243160707057e+00 -4.37372557027461e+00
  6.05405386568135e+00 -4.37372557027461e+00
  6.03980761543390e+00 -4.37372557027461e+00
  6.02876438977926e+00 -4.37372557027461e+00
  6.02020424314541e+00 -4.37372557027461e+00
  6.01356897287974e+00 -4.37372557027461e+00
  6.00842581389497e+00 -4.37372557027461e+00
  6.00443926983475e+00 -4.37372557027461e+00
  6.00134926233143e+00 -4.37372557027461e+00
  1.22143674307077e+02 -4.51975819087902e+00
  1.06679292215414e+02 -4.51975819087902e+00
  9.19292969216995e+01 -4.51975819087902e+00
  7.82761354604328e+01 -4.51975819087902e+00
  6.59850260338742e+01 -4.51975819087902e+00
  5.51947328738336e+01 -4.51975819087902e+00
  4.59295083463157e+01 -4.51975819087902e+00
  3.81242612536035e+01 -4.51975819087902e+00
  3.16542365000880e+01 -4.51975819087902e+00
  2.63625587615615e+01 -4.51975819087902e+00
  2.20820368459592e+01 -4.51975819087902e+00
  1.86502516606242e+01 -4.51975819087902e+00
  1.59185954267671e+01 -4.51975819087902e+00
  1.37566431125088e+01 -4.51975819087902e+00
  1.20533246150249e+01 -4.51975819087902e+00
  1.07161397488421e+01 -4.51975819087902e+00
  9.66933470831046e+00 -4.51975819087902e+00
  8.85165464718436e+00 -4.51975819087902e+00
  8.21404741553600e+00 -4.51975819087902e+00
  7.71752404739035e+00 -4.51975819087902e+00
  7.33127119365333e+00 -4.51975819087902e+00
  7.03104395921647e+00 -4.51975819087902e+00
  6.79783053570910e+00 -4.51975819087902e+00
  6.61676182618448e+00 -4.51975819087902e+00
  6.47623235621739e+00 -4.51975819087902e+00
  6.36719817398095e+00 -4.51975819087902e+00
  6.28262005181543e+00 -4.51975819087902e+00
  6.21702426994172e+00 -4.51975819087902e+00
  6.16615755588892e+00 -4.51975819087902e+00
  6.12671683502134e+00 -4.51975819087902e+00
  6.09613807550499e+00 -4.51975819087902e+00
  6.07243160707057e+00 -4.51975819087902e+00
  6.05405386568135e+00 -4.51975819087902e+00
  6.03980761543390e+00 -4.51975819087902e+00
  6.02876438977926e+00 -4.51975819087902e+00
  6.02020424314541e+00 -4.51975819087902e+00
  6.01356897287974e+00 -4.51975819087902e+00
  6.00842581389497e+00 -4.51975819087902e+00
  6.00443926983475e+00 -4.51975819087902e+00
  6.00134926233143e+00 -4.51975819087902e+00
  1.22143674307077e+02 -4.71990376281607e+00
  1.06679292215414e+02 -4.71990376281607e+00
  9.19292969216995e+01 -4.71990376281607e+00
  7.82761354604328e+01 -4.71990376281607e+00
  6.59850260338742e+01 -4.71990376281607e+00
  5.51947328738336e+01 -4.71990376281607e+00
  4.59295083463157e+01 -4.71990376281607e+00
  3.81242612536035e+01 -4.71990376281607e+00
  3.16542365000880e+01 -4.71990376281607e+00
  2.63625587615615e+01 -4.71990376281607e+00
  2.20820368459592e+01 -4.71990376281607e+00
  1.86502516606242e+01 -4.71990376281607e+00
  1.59185954267671e+01 -4.71990376281607e+00
  1.37566431125088e+01 -4.71990376281607e+00
  1.20533246150249e+01 -4.71990376281607e+00
  1.07161397488421e+01 -4.71990376281607e+00
  9.66933470831046e+00 -4.71990376281607e+00
  8.85165464718436e+00 -4.71990376281607e+00
  8.21404741553600e+00 -4.71990376281607e+00
  7.71752404739035e+00 -4.71990376281607e+00
  7.33127119365333e+00 -4.71990376281607e+00
  7.03104395921647e+00 -4.71990376281607e+00
  6.79783053570910e+00 -4.71990376281607e+00
  6.61676182618448e+00 -4.71990376281607e+00
  6.47623235621739e+00 -4.71990376281607e+00
  6.36719817398095e+00 -4.71990376281607e+00
  6.28262005181543e+00 -4.71990376281607e+00
  6.21702426994172e+00 -4.71990376281607e+00
  6.16615755588892e+00 -4.71990376281607e+00
  6.12671683502134e+00 -4.71990376281607e+00
  6.09613807550499e+00 -4.71990376281607e+00
  6.07243160707057e+00 -4.71990376281607e+00
  6.05405386568135e+00 -4.71990376281607e+00
  6.03980761543390e+00 -4.71990376281607e+00
  6.02876438977926e+00 -4.71990376281607e+00
  6.02020424314541e+00 -4.71990376281607e+00
  6.01356897287974e+00 -4.71990376281607e+00
  6.00842581389497e+00 -4.71990376281607e+00
  6.00443926983475e+00 -4.71990376281607e+00
  6.00134926233143e+00 -4.71990376281607e+00
  1.22143674307077e+02 -4.99407271316520e+00
  1.06679292215414e+02 -4.99407271316520e+00
  9.19292969216995e+01 -4.99407271316520e+00
  7.82761354604328e+01 -4.99407271316520e+00
  6.59850260338742e+01 -4.99407271316520e+00
  5.51947328738336e+01 -4.99407271316520e+00
  4.59295083463157e+01 -4.99407271316520e+00
  3.81242612536035e+01 -4.99407271316520e+00
  3.16542365000880e+01 -4.99407271316520e+00
  2.63625587615615e+01 -4.99407271316520e+00
  2.20820368459592e+01 -4.99407271316520e+00
  1.86502516606242e+01 -4.99407271316520e+00
  1.59185954267671e+01 -4.99407271316520e+00
  1.37566431125088e+01 -4.99407271316520e+00
  1.20533246150249e+01 -4.99407271316520e+00
  1.07161397488421e+01 -4.99407271316520e+00
  9.66933470831046e+00 -4.99407271316520e+00
  8.85165464718436e+00 -4.99407271316520e+00
  8.21404741553600e+00 -4.99407271316520e+00
  7.71752404739035e+00 -4.99407271316520e+00
  7.33127119365333e+00 -4.99407271316520e+00
  7.03104395921647e+00 -4.99407271316520e+00
  6.79783053570910e+00 -4.99407271316520e+00
  6.61676182618448e+00 -4.99407271316520e+00
  6.47623235621739e+00 -4.99407271316520e+00
  6.36719817398095e+00 -4.99407271316520e+00
  6.28262005181543e+00 -4.99407271316520e+00
  6.21702426994172e+00 -4.99407271316520e+00
  6.16615755588892e+00 -4.99407271316520e+00
  6.12671683502133e+00 -4.99407271316520e+00
  6.09613807550499e+00 -4.99407271316520e+00
  6.07243160707057e+00 -4.99407271316520e+00
  6.05405386568135e+00 -4.99407271316520e+00
  6.03980761543390e+00 -4.99407271316520e+00
  6.02876438977926e+00 -4.99407271316520e+00
  6.02020424314541e+00 -4.99407271316520e+00
  6.01356897287974e+00 -4.99407271316520e+00
  6.00842581389497e+00 -4.99407271316520e+00
  6.00443926983475e+00 -4.99407271316520e+00
  6.00134926233143e+00 -4.99407271316520e+00
  1.22143674307077e+02 -5.36937742599235e+00
  1.06679292215414e+02 -5.36937742599235e+00
  9.19292969216995e+01 -5.36937742599235e+00
  7.82761354604328e+01 -5.36937742599235e+00
  6.59850260338742e+01 -5.36937742599235e+00
  5.51947328738336e+01 -5.36937742599235e+00
  4.59295083463157e+01 -5.36937742599235e+00
  3.81242612536035e+01 -5.36937742599235e+00
  3.16542365000880e+01 -5.36937742599235e+00
  2.63625587615615e+01 -5.36937742599235e+00
  2.20820368459592e+01 -5.36937742599235e+00
  1.86502516606242e+01 -5.36937742599235e+00
  1.59185954267671e+01 -5.36937742599235e+00
  1.37566431125088e+01 -5.36937742599235e+00
  1.20533246150249e+01 -5.36937742599235e+00
  1.07161397488421e+01 -5.36937742599235e+00
  9.66933470831046e+00 -5.36937742599235e+00
  8.85165464718436e+00 -5.36937742599235e+00
  8.21404741553600e+00 -5.36937742599235e+00
  7.71752404739035e+00 -5.36937742599235e+00
  7.33127119365333e+00 -5.36937742599235e+00
  7.03104395921647e+00 -5.36937742599235e+00
  6.79783053570910e+00 -5.36937742599235e+00
  6.61676182618448e+00 -5.36937742599235e+00
  6.47623235621739e+00 -5.36937742599235e+00
  6.36719817398095e+00 -5.36937742599235e+00
  6.28262005181543e+00 -5.36937742599235e+00
  6.21702426994172e+00 -5.36937742599235e+00
  6.16615755588892e+00 -5.36937742599235e+00
  6.12671683502134e+00 -5.36937742599235e+00
  6.09613807550499e+00 -5.36937742599235e+00
  6.07243160707057e+00 -5.36937742599235e+00
  6.05405386568135e+00 -5.36937742599235e+00
  6.03980761543390e+00 -5.36937742599235e+00
  6.02876438977926e+00 -5.36937742599235e+00
  6.02020424314541e+00 -5.36937742599235e+00
  6.01356897287974e+00 -5.36937742599235e+00
  6.00842581389497e+00 -5.36937742599235e+00
  6.00443926983475e+00 -5.36937742599235e+00
  6.00134926233143e+00 -5.36937742599235e+00
  1.22143674307077e+02 -5.88262899857278e+00
  1.06679292215414e+02 -5.88262899857278e+00
  9.19292969216995e+01 -5.88262899857278e+00
  7.82761354604328e+01 -5.88262899857278e+00
  6.59850260338742e+01 -5.88262899857278e+00
  5.51947328738336e+01 -5.88262899857278e+00
  4.59295083463157e+01 -5.88262899857278e+00
  3.81242612536035e+01 -5.88262899857278e+00
  3.16542365000880e+01 -5.88262899857278e+00
  2.63625587615615e+01 -5.88262899857278e+00
  2.20820368459592e+01 -5.88262899857278e+00
  1.86502516606242e+01 -5.88262899857278e+00
  1.59185954267671e+01 -5.88262899857278e+00
  1.37566431125088e+01 -5.88262899857278e+00
  1.20533246150249e+01 -5.88262899857278e+00
  1.07161397488421e+01 -5.88262899857278e+00
  9.66933470831046e+00 -5.88262899857278e+00
  8.85165464718436e+00 -5.88262899857278e+00
  8.21404741553600e+00 -5.88262899857278e+00
  7.71752404739035e+00 -5.88262899857278e+00
  7.33127119365333e+00 -5.88262899857278e+00
  7.03104395921647e+00 -5.88262899857278e+00
  6.79783053570910e+00 -5.88262899857278e+00
  6.61676182618448e+00 -5.88262899857278e+00
  6.47623235621739e+00 -5.88262899857278e+00
  6.36719817398095e+00 -5.88262899857278e+00
  6.28262005181543e+00 -5.88262899857278e+00
  6.21702426994172e+00 -5.88262899857278e+00
  6.16615755588892e+00 -5.88262899857278e+00
  6.12671683502134e+00 -5.88262899857278e+00
  6.09613807550499e+00 -5.88262899857278e+00
  6.07243160707057e+00 -5.88262899857278e+00
  6.05405386568135e+00 -5.88262899857278e+00
  6.03980761543390e+00 -5.88262899857278e+00
  6.02876438977926e+00 -5.88262899857278e+00
  6.02020424314541e+00 -5.88262899857278e+00
  6.01356897287974e+00 -5.88262899857278e+00
  6.00842581389497e+00 -5.88262899857278e+00
  6.00443926983475e+00 -5.88262899857278e+00
  6.00134926233143e+00 -5.88262899857278e+00
  1.22143674307077e+02 -6.58360498943620e+00
  1.06679292215414e+02 -6.58360498943620e+00
  9.19292969216995e+01 -6.58360498943620e+00
  7.82761354604328e+01 -6.58360498943620e+00
  6.59850260338742e+01 -6.58360498943620e+00
  5.51947328738336e+01 -6.58360498943620e+00
  4.59295083463157e+01 -6.58360498943620e+00
  3.81242612536035e+01 -6.58360498943620e+00
  3.16542365000880e+01 -6.58360498943620e+00
  2.63625587615615e+01 -6.58360498943620e+00
  2.20820368459592e+01 -6.58360498943620e+00
  1.86502516606242e+01 -6.58360498943620e+00
  1.59185954267671e+01 -6.58360498943620e+00
  1.37566431125088e+01 -6.58360498943620e+00
  1.20533246150249e+01 -6.58360498943620e+00
  1.07161397488421e+01 -6.58360498943620e+00
  9.66933470831046e+00 -6.58360498943620e+00
  8.85165464718436e+00 -6.58360498943620e+00
  8.21404741553600e+00 -6.58360498943620e+00
  7.71752404739035e+00 -6.58360498943620e+00
  7.33127119365333e+00 -6.58360498943620e+00
  7.03104395921647e+00 -6.58360498943620e+00
  6.79783053570910e+00 -6.58360498943620e+00
  6.61676182618448e+00 -6.58360498943620e+00
  6.47623235621739e+00 -6.58360498943620e+00
  6.36719817398095e+00 -6.58360498943620e+00
  6.28262005181543e+00 -6.58360498943620e+00
  6.21702426994172e+00 -6.58360498943620e+00
  6.16615755588892e+00 -6.58360498943620e+00
  6.12671683502133e+00 -6.58360498943620e+00
  6.09613807550499e+00 -6.58360498943620e+00
  6.07243160707057e+00 -6.58360498943620e+00
  6.05405386568135e+00 -6.58360498943620e+00
  6.03980761543390e+00 -6.58360498943620e+00
  6.02876438977926e+00 -6.58360498943620e+00
  6.02020424314541e+00 -6.58360498943620e+00
  6.01356897287974e+00 -6.58360498943620e+00
  6.00842581389497e+00 -6.58360498943620e+00
  6.00443926983475e+00 -6.58360498943620e+00
  6.00134926233143e+00 -6.58360498943620e+00
  1.22143674307077e+02 -7.53924276026393e+00
  1.06679292215414e+02 -7.53924276026393e+00
  9.19292969216995e+01 -7.53924276026393e+00
  7.82761354604328e+01 -7.53924276026393e+00
  6.59850260338742e+01 -7.53924276026393e+00
  5.51947328738336e+01 -7.53924276026393e+00
  4.59295083463157e+01 -7.53924276026393e+00
  3.81242612536035e+01 -7.53924276026393e+00
  3.16542365000880e+01 -7.53924276026393e+00
  2.63625587615615e+01 -7.53924276026393e+00
  2.20820368459592e+01 -7.53924276026393e+00
  1.86502516606242e+01 -7.53924276026393e+00
  1.59185954267671e+01 -7.53924276026393e+00
  1.37566431125088e+01 -7.53924276026393e+00
  1.20533246150249e+01 -7.53924276026393e+00
  1.07161397488421e+01 -7.53924276026393e+00
  9.66933470831046e+00 -7.53924276026393e+00
  8.85165464718436e+00 -7.53924276026393e+00
  8.21404741553600e+00 -7.53924276026393e+00
  7.71752404739035e+00 -7.53924276026393e+00
  7.33127119365332e+00 -7.53924276026393e+00
  7.03104395921647e+00 -7.53924276026393e+00
  6.79783053570910e+00 -7.53924276026393e+00
  6.61676182618448e+00 -7.53924276026393e+00
  6.47623235621739e+00 -7.53924276026393e+00
  6.36719817398095e+00 -7.53924276026393e+00
  6.28262005181543e+00 -7.53924276026393e+00
  6.21702426994172e+00 -7.53924276026393e+00
  6.16615755588892e+00 -7.53924276026393e+00
  6.12671683502134e+00 -7.53924276026393e+00
  6.09613807550499e+00 -7.53924276026393e+00
  6.07243160707057e+00 -7.53924276026393e+00
  6.05405386568135e+00 -7.53924276026393e+00
  6.03980761543390e+00 -7.53924276026393e+00
  6.02876438977926e+00 -7.53924276026393e+00
  6.02020424314541e+00 -7.53924276026393e+00
  6.01356897287974e+00 -7.53924276026393e+00
  6.00842581389497e+00 -7.53924276026393e+00
  6.00443926983475e+00 -7.53924276026393e+00
  6.00134926233143e+00 -7.53924276026393e+00
  1.22143674307077e+02 -8.83886540789412e+00
  1.06679292215414e+02 -8.83886540789412e+00
  9.19292969216995e+01 -8.83886540789412e+00
  7.82761354604328e+01 -8.83886540789412e+00
  6.59850260338742e+01 -8.83886540789412e+00
  5.51947328738336e+01 -8.83886540789412e+00
  4.59295083463157e+01 -8.83886540789412e+00
  3.81242612536035e+01 -8.83886540789412e+00
  3.16542365000880e+01 -8.83886540789412e+00
  2.63625587615615e+01 -8.83886540789412e+00
  2.20820368459592e+01 -8.83886540789412e+00
  1.86502516606242e+01 -8.83886540789412e+00
  1.59185954267671e+01 -8.83886540789412e+00
  1.37566431125088e+01 -8.83886540789412e+00
  1.20533246150249e+01 -8.83886540789412e+00
  1.07161397488421e+01 -8.83886540789412e+00
  9.66933470831046e+00 -8.83886540789412e+00
  8.85165464718436e+00 -8.83886540789412e+00
  8.21404741553600e+00 -8.83886540789412e+00
  7.71752404739035e+00 -8.83886540789411e+00
  7.33127119365333e+00 -8.83886540789412e+00
  7.03104395921647e+00 -8.83886540789412e+00
  6.79783053570910e+00 -8.83886540789412e+00
  6.61676182618448e+00 -8.83886540789412e+00
  6.47623235621739e+00 -8.83886540789412e+00
  6.36719817398095e+00 -8.83886540789412e+00
  6.28262005181543e+00 -8.83886540789412e+00
  6.21702426994172e+00 -8.83886540789412e+00
  6.16615755588892e+00 -8.83886540789412e+00
  6.12671683502134e+00 -8.83886540789412e+00
  6.09613807550499e+00 -8.83886540789412e+00
  6.07243160707057e+00 -8.83886540789412e+00
  6.05405386568135e+00 -8.83886540789412e+00
  6.03980761543390e+00 -8.83886540789412e+00
  6.02876438977926e+00 -8.83886540789412e+00
  6.02020424314541e+00 -8.83886540789412e+00
  6.01356897287974e+00 -8.83886540789412e+00
  6.00842581389497e+00 -8.83886540789412e+00
  6.00443926983475e+00 -8.83886540789412e+00
  6.00134926233143e+00 -8.83886540789412e+00
  1.22143674307077e+02 -1.06004065731325e+01
  1.06679292215414e+02 -1.06004065731325e+01
  9.19292969216995e+01 -1.06004065731325e+01
  7.82761354604328e+01 -1.06004065731325e+01
  6.59850260338742e+01 -1.06004065731325e+01
  5.51947328738336e+01 -1.06004065731325e+01
  4.59295083463157e+01 -1.06004065731325e+01
  3.81242612536035e+01 -1.06004065731325e+01
  3.16542365000880e+01 -1.06004065731325e+01
  2.63625587615615e+01 -1.06004065731325e+01
  2.20820368459592e+01 -1.06004065731325e+01
  1.86502516606242e+01 -1.06004065731325e+01
  1.59185954267671e+01 -1.06004065731325e+01
  1.37566431125088e+01 -1.06004065731325e+01
  1.20533246150249e+01 -1.06004065731325e+01
